Word,OS
THUDS,1.0
PERCE,0.679
MENIL,1.0
UREIC,1.0
VENDU,1.0
CUVEE,0.694
POPOS,0.896
BUTTS,0.111
SYRUP,0.322
HAEMS,1.0
RAMAL,1.0
BARYE,1.0
ALCEA,1.0
JAGGY,1.0
CURSI,1.0
SPUED,1.0
YOGEE,1.0
DAVIT,0.872
FACIE,0.643
TONES,0.075
HACKS,0.299
WITAN,1.0
HOKIS,1.0
LOWAN,1.0
PAHUS,1.0
GOLDY,0.7
UNBOX,1.0
DOWTS,1.0
COPSE,0.738
SNUCK,0.682
HAARS,1.0
BELLO,0.641
NEBEK,1.0
SLIPT,1.0
TOKES,1.0
HEWGH,1.0
ALOSE,1.0
BUCKS,0.162
PAIPS,1.0
SEWAR,1.0
MIEUX,0.693
MADAL,1.0
AHINT,1.0
PLISH,1.0
NUDGY,1.0
TUQUE,1.0
INANE,0.677
GALAS,0.695
NEELD,1.0
URDEE,1.0
AMYLS,1.0
KEYED,0.627
LACCY,1.0
SLIDE,0.045
ADOON,1.0
KAUGH,1.0
NAICE,1.0
VAMPS,0.701
TWIER,1.0
GLEBE,0.671
BORMS,1.0
KRUNK,1.0
BUAZE,1.0
IMARI,0.699
SEPAD,1.0
VERTU,0.672
GIANT,0.058
REPOS,0.676
COURD,1.0
RESIN,0.201
FLUBS,0.884
UNBID,1.0
FELTY,1.0
DECAF,0.662
RAZOO,1.0
HIBAS,1.0
POUTS,1.0
KLIKS,1.0
EYRAS,1.0
FOGEY,0.824
ALEEM,1.0
PAPEY,1.0
FIERS,1.0
MOTET,0.767
TULIP,0.416
STEEK,1.0
SCAFF,1.0
QUEEN,0.031
TANGO,0.367
REPUT,1.0
RORIE,1.0
MONAS,1.0
PONKS,1.0
DEROS,1.0
VENAL,0.846
PIPED,0.651
ALAPS,1.0
FITTS,0.698
BESEE,1.0
FAULD,1.0
MOLEY,0.682
APODS,1.0
CIRCS,1.0
PLOOK,1.0
ASYLA,1.0
WAITE,0.629
WOUND,0.172
LADDU,1.0
TICES,0.698
BLEYS,1.0
TUFFE,1.0
KAINS,1.0
KUNDS,1.0
SEEDS,0.089
ALALA,1.0
MAWNS,1.0
NEDDY,1.0
MENGS,1.0
EWHOW,1.0
DOUCS,1.0
TOOLS,0.005
WACKS,1.0
KYPES,1.0
BUNJY,1.0
BRAID,0.607
SPIFS,1.0
WYLED,1.0
CHOLI,0.844
QUINT,0.678
PANTO,0.696
CLOWN,0.325
COKEY,1.0
SYVER,1.0
COTHS,1.0
YOKUL,1.0
VOGUE,0.463
OLDEN,0.677
VARDO,1.0
VIBED,1.0
CIRES,1.0
FONDS,0.623
ADAWS,1.0
AMUSE,0.652
SISAL,0.681
PHONE,0.004
KWAAI,1.0
BRUHS,1.0
RUNTY,1.0
WONKS,0.697
PSOAS,1.0
ALOWE,1.0
KNOWS,0.041
AZIDO,1.0
RAIKE,1.0
SIDEY,1.0
SADES,1.0
TARED,1.0
CULCH,1.0
POTED,1.0
AFOOT,0.672
KEREL,1.0
KAKIS,1.0
DEVOS,0.697
METOL,1.0
AVIZE,1.0
SAIDS,1.0
KILTS,0.67
PUNAS,1.0
COPAL,0.756
PRIAL,1.0
ANGRY,0.108
SOOTY,0.687
SLANE,0.717
QUEST,0.07
GOOPY,1.0
PLORE,1.0
DUBBY,1.0
HIMBO,1.0
DOGAL,1.0
APPAL,1.0
DORRS,1.0
CANDO,0.7
REWAN,1.0
KAGOS,1.0
CLOOP,1.0
ADAYS,1.0
GULET,0.715
PORTE,0.596
CLEPT,1.0
HAIKS,1.0
MIYAS,1.0
YEARD,1.0
MIFTY,1.0
OATER,1.0
LINER,0.223
MANOS,0.675
ROWER,0.685
SHURA,0.695
QUIRL,1.0
JAFAS,1.0
CLACK,0.685
PIKEL,1.0
MENAD,1.0
FLUKY,1.0
REANS,1.0
ENATE,1.0
MATES,0.347
ABRAY,1.0
THANS,1.0
KUYAS,1.0
SONGY,1.0
INCOG,1.0
GAUDS,1.0
HOKUM,0.872
DOGMA,0.604
BLEND,0.103
ARECA,0.785
DIRGE,0.67
SARGE,0.604
RYIJY,1.0
LATUS,1.0
GAMBE,1.0
SHACK,0.365
RENAL,0.223
REUSE,0.253
SLISH,1.0
PAGAN,0.263
STIRP,1.0
KYLIE,0.414
CALIF,0.63
HANDS,0.02
KIRKS,0.866
DOCUS,1.0
UVEAS,1.0
SHAPS,1.0
GONZO,0.6
MUMMY,0.513
THAWT,1.0
ACTIN,0.568
HOARD,0.665
HOWLS,0.689
BUNDT,0.694
BLUSH,0.529
SUPES,0.856
CROGS,1.0
SERON,1.0
SOLVE,0.074
CHERT,0.697
TOTTY,0.738
ABORN,1.0
VINHO,0.882
AGREE,0.021
SNUSH,1.0
DANKS,0.878
PROUD,0.058
RACON,1.0
SHALY,1.0
PAGED,0.679
PULSE,0.053
SHANK,0.572
ONSET,0.259
SPAIN,0.019
REGEX,0.587
UREAS,1.0
ORLOP,1.0
MUSHY,0.682
CRONK,0.746
LATCH,0.523
BLIVE,1.0
HONDS,1.0
GAMAY,1.0
HEATH,0.163
ARNIS,1.0
PURAU,1.0
TOFUS,1.0
HINDS,0.645
MEWED,1.0
COWKS,1.0
BIRLS,1.0
GOYIM,1.0
STEND,1.0
ALANT,1.0
NOLLE,1.0
FULTH,1.0
TASAR,1.0
LUVVY,1.0
DIVES,0.598
LUNGE,0.69
SNICK,1.0
DERTH,1.0
COSEY,1.0
DISCI,0.697
UNCOS,1.0
YUKOS,0.678
TANSY,0.792
METAL,0.018
BARDE,1.0
SAUCY,0.661
SMEAR,0.575
FRORE,1.0
KNEEL,0.667
GRAMA,0.7
CRIOS,1.0
CHEDI,0.809
ENDUE,1.0
BAFTS,1.0
RALLI,1.0
SMORE,1.0
TENOR,0.423
PAWNS,0.678
LODGE,0.046
RESOL,1.0
CARON,0.611
TIARE,0.887
POOVE,1.0
UNDAM,1.0
KOHAS,1.0
VAPES,1.0
RIVER,0.013
CAFFS,1.0
BLAHS,0.826
VAPOR,0.267
BRACH,0.729
RETAX,1.0
MOLLS,1.0
BEANS,0.131
KEMPY,1.0
CERIC,1.0
SCODY,1.0
DITTY,0.681
PORTH,0.698
TARTE,0.699
FAQIR,1.0
JAGRA,1.0
OGIVE,1.0
BEZEL,0.532
MALAE,1.0
TAPIS,0.698
ACRYL,0.838
DULLY,0.834
TRAVE,0.695
CLADS,1.0
RHIME,1.0
SKIRR,1.0
SNOOT,1.0
PROWK,1.0
SATAI,1.0
EMBUS,1.0
COLZA,1.0
AFFLY,1.0
DASHY,1.0
BUGAN,1.0
WAHAY,1.0
SHENT,1.0
HODJA,1.0
VALLI,0.676
DAUBY,1.0
ORACY,1.0
BEANO,0.673
CORMS,1.0
HUKOU,1.0
CORNI,1.0
LAXES,1.0
NOISY,0.269
SHTUM,1.0
CANNY,0.688
OUTER,0.089
FLAFF,1.0
FUELS,0.215
SIEUR,0.853
REHAB,0.155
GLEET,1.0
DISCO,0.141
MAMMY,0.695
AEVUM,1.0
HIPED,1.0
MOORS,0.65
AGLEY,1.0
EBENE,0.832
COADY,0.7
RERUN,0.63
TYNDE,1.0
FETWA,1.0
GARBA,1.0
TROYS,1.0
KAPAI,1.0
CALIX,0.856
DITES,1.0
MENTS,0.353
PRAUS,1.0
LOOFS,1.0
TROTH,0.781
ABORE,1.0
RIMAE,1.0
EARLY,0.01
CARRS,0.695
SALET,1.0
MIENS,1.0
JOEYS,1.0
QUIRT,1.0
EMBAR,1.0
COKED,1.0
LEIRS,1.0
COZEY,1.0
FLASK,0.589
BENIS,1.0
GUISE,0.63
PATSY,0.598
KIRRI,1.0
BRAVA,0.633
RIDGE,0.063
JOTAS,1.0
REAPS,0.695
VARUS,0.763
TWITS,0.834
FREAK,0.256
CHADS,0.777
PLAUD,1.0
OSKIN,1.0
OIRAN,1.0
MANKS,1.0
ADOPT,0.089
TRIOL,1.0
LOGAN,0.181
DECOS,1.0
GLAMS,1.0
SADHE,1.0
CIRLS,1.0
THEME,0.027
SIVER,0.7
QUATS,1.0
MBUBE,1.0
DROLE,1.0
MHORR,1.0
GARBS,1.0
QUYTE,1.0
KELLS,0.684
MITCH,0.406
ADAGE,0.666
OZEKI,0.815
VRILS,1.0
MOHOS,1.0
LEEPS,1.0
SKIVY,1.0
PLAPS,1.0
CLIED,1.0
SAITH,0.584
SAIGA,1.0
SWAIN,0.628
KLUTZ,0.69
VARAN,1.0
AHING,1.0
LOUSE,0.692
CLINK,0.693
PEERY,0.825
BURKE,0.177
SCOLD,0.693
KUNAS,1.0
FORZE,1.0
SYBOE,1.0
PAGOD,1.0
WICCA,0.6
INFOS,0.502
GUIMP,1.0
KAILS,1.0
EVILS,0.604
HOSED,0.69
VANED,1.0
CHARR,0.898
MURAS,1.0
MATZO,0.823
DRAFF,1.0
RANGE,0.008
BUFFO,1.0
ALIST,0.682
EPOCH,0.534
RORAL,1.0
YUCKO,1.0
CRACK,0.06
FILET,0.653
POUFF,1.0
BIGGY,0.878
FESTA,0.649
MOYLE,0.693
RAMEE,1.0
BAJAN,1.0
MARGS,1.0
GORED,0.806
COPHA,1.0
DANGS,1.0
BARDO,0.714
MICAS,1.0
HIREE,1.0
VEGIE,1.0
BEERS,0.38
AALII,1.0
YOGHS,1.0
NAVEL,0.552
HEARE,1.0
FEASE,1.0
JORUM,1.0
EXEME,1.0
UPPED,0.679
NEPIT,1.0
COVER,0.011
SMACK,0.558
PONEY,1.0
PREIF,1.0
CAULS,1.0
GECKS,1.0
BURKA,0.783
DATES,0.026
BONCE,1.0
RUFFY,1.0
LAYER,0.037
ARBAH,1.0
MIRKN,1.0
TRAIN,0.031
ENACT,0.578
FREMD,1.0
DRAVE,0.893
FEARE,1.0
ERECT,0.486
SWEAL,1.0
PRING,0.699
BATTS,0.691
THEES,1.0
NUDGE,0.611
ANTAS,1.0
DOVED,1.0
PELSH,1.0
PIGMY,1.0
MUIRY,1.0
FLORA,0.21
BONNE,0.639
OPING,0.7
NAUCH,1.0
PAWAW,1.0
GOLLY,0.676
MUIRS,1.0
MINAE,1.0
AGLOO,1.0
FAKED,0.664
JAMON,0.783
BOWNE,0.699
SOULY,1.0
FUNSY,1.0
CLARO,0.685
WHIDS,1.0
HUBBA,0.697
FLONG,1.0
SNATH,1.0
HOWES,0.671
LOMAS,0.679
QUASS,1.0
ABOIL,1.0
NABIS,1.0
SHAKO,1.0
SHOOS,1.0
POOKS,1.0
HUGER,0.863
TOTES,0.569
GLIAL,0.678
ATIGI,1.0
MIRTH,0.67
LOANS,0.012
FAGIN,0.7
PHPHT,1.0
CHINA,0.008
TOTER,1.0
FLEEK,1.0
BOCCE,0.691
HENGE,0.697
SUNIS,1.0
NENTA,1.0
BOOKY,1.0
MILES,0.01
STEEZ,1.0
PIONS,0.696
RAPIN,1.0
WOLVE,1.0
POPUP,0.205
UNODE,1.0
GYMPS,1.0
STANE,1.0
NAIDS,1.0
PLEAS,0.589
ORGIA,0.691
DAMES,0.67
ABJAD,1.0
PEECE,1.0
LURGI,1.0
FRILL,0.701
GITCH,1.0
FEUED,1.0
LOWPS,1.0
STONG,0.745
PRICE,0.002
HOLED,0.683
EAVED,1.0
HUMAS,1.0
DERED,0.796
SWAGS,0.696
IMIDE,1.0
HYDEL,1.0
ANNUS,0.846
TRONS,1.0
MOPPY,1.0
RELLO,1.0
BENTS,0.894
BUBAL,1.0
DINLO,1.0
KIWIS,0.677
URINE,0.204
NAMER,0.7
FEENS,1.0
IDLER,0.673
LANES,0.182
SCROG,1.0
MASED,1.0
HIDER,0.741
RUFFE,1.0
FAKEY,1.0
ZARIS,1.0
PERTS,1.0
SATYR,0.696
SUPED,1.0
GANCH,1.0
TIBIA,0.645
CEDED,0.677
RABBI,0.287
STUNS,0.694
STOOP,0.673
ABYSM,1.0
AULIC,1.0
CARPE,0.67
MOSTE,1.0
SIGNS,0.031
STEAK,0.227
MIXES,0.282
PANIR,1.0
GRIDS,0.546
SADDY,1.0
CHODE,1.0
VIOLA,0.407
GIGUE,1.0
XEROX,0.166
MIRID,1.0
MANOR,0.141
STRUT,0.577
CURET,1.0
BONZE,1.0
WINKS,0.666
MORTS,0.784
GEALS,1.0
AMLAS,1.0
STUBS,0.597
KEMBO,1.0
SUBAH,1.0
DALED,1.0
HELLS,0.66
APRES,0.681
LIFER,0.697
JHILS,1.0
KERRY,0.069
GAUSS,0.626
DAYAL,0.759
FILMS,0.028
KOPHS,1.0
SUEDE,0.254
UNLAP,1.0
VALID,0.018
WAYED,1.0
MECHS,0.689
PICOT,0.699
HALVA,1.0
FUNIC,1.0
ZEXES,1.0
PITAS,0.867
NONDO,1.0
WADDY,0.827
LOBAR,1.0
ROWTH,1.0
THREW,0.227
EFITS,0.87
NOSIR,1.0
ILLER,0.899
DOBES,1.0
KABAR,0.861
TOFFS,0.84
REHEM,1.0
REIGN,0.285
LENTI,1.0
HUCKS,1.0
KNOCK,0.192
LOVEY,0.698
LANTS,1.0
SKIES,0.263
GROUF,1.0
SMUTS,0.761
RIFTS,0.688
MAUVE,0.648
RETRO,0.125
TIKIA,1.0
CHOMP,0.683
NAZAR,0.722
CLONK,1.0
REGET,0.7
OVOID,0.699
SECHS,1.0
MUKIM,1.0
KYARS,1.0
AMAZE,0.627
VALOR,0.585
WOALD,1.0
FISKS,1.0
GIBER,1.0
CAMES,1.0
ROUND,0.016
LEESE,0.888
PUBIC,0.613
BARBS,0.682
ISSUE,0.008
RAZOR,0.29
MYTHS,0.235
KRANZ,0.699
BAAPS,1.0
POXED,1.0
VADAS,1.0
JOWLS,1.0
TWILL,0.554
FRITA,1.0
NAIAD,0.868
UREAL,1.0
GUSLA,1.0
LIPID,0.376
SOJAS,1.0
NEMPT,1.0
HUERS,1.0
PULER,1.0
WHOOP,0.676
OBIED,1.0
LITHO,0.666
DEBUS,1.0
PANAX,0.697
BEFOG,1.0
KILIG,1.0
NITES,0.699
CAREX,0.675
LOGIC,0.042
SWAGE,1.0
FRATI,1.0
EDICT,0.67
DALLE,0.692
ILIAD,0.672
BOOTS,0.053
SCOUR,0.667
BACON,0.186
TARES,0.815
SEXER,1.0
MASHA,0.692
MONAL,1.0
PAPPI,1.0
FLUME,0.692
ABORD,0.771
CHIVY,1.0
PAROL,0.896
NEONS,0.698
MUCKO,1.0
EVENT,0.008
YAPON,1.0
FUSKS,1.0
SOWND,1.0
FROWS,1.0
PAXES,1.0
WHAUR,1.0
SKEAN,1.0
OWING,0.417
GILET,0.764
COOPS,0.695
ABBED,1.0
ONLAY,1.0
AKEES,1.0
ZOUKS,1.0
BIERS,1.0
MOONI,1.0
KAFIR,0.814
LYSIN,1.0
XVIII,0.59
RUSAS,1.0
REEDS,0.603
YOHAY,1.0
SALON,0.099
HONES,0.72
URUPA,1.0
SMIRS,1.0
SHIRR,1.0
METER,0.044
AGRIN,1.0
PAVED,0.509
LIPAS,1.0
ENSKY,1.0
TRUST,0.018
GIPPY,1.0
ENJOY,0.02
APPUY,1.0
FITNA,1.0
MOUES,1.0
WAXES,0.65
KOIWI,1.0
LUNGI,1.0
BUNCH,0.097
GOIER,1.0
FRAPE,1.0
KEIRS,1.0
HERTZ,0.526
NAIRU,1.0
PROMO,0.151
SUNUP,1.0
REFIS,1.0
SCUDO,1.0
OLENT,1.0
BROMO,0.688
SOOLE,1.0
CONCH,0.671
TEPID,0.687
MENGE,0.696
AUGHT,0.689
YECCH,1.0
BURNS,0.106
BOGIE,0.692
CARPI,0.891
ARETE,0.691
BRAKY,1.0
NALED,1.0
BONED,0.67
TALON,0.62
GONIA,1.0
DERAY,1.0
CERES,0.615
INKER,0.7
RANGA,0.698
PANGA,1.0
REUNE,1.0
SLOMO,1.0
TREMA,1.0
YCLED,1.0
HEDER,0.844
NARCO,0.689
QUAKE,0.22
MIXIE,1.0
BELLE,0.172
GENRO,1.0
HURTY,1.0
SMEKE,1.0
GOSSE,0.712
MORUK,1.0
FUSEE,1.0
EPACT,0.889
PEEVE,0.688
PRAMS,0.685
SEVEN,0.023
POOPS,0.727
SCRUM,0.666
OBOLI,1.0
CHIRL,1.0
AWAIT,0.527
TWEER,1.0
EXIES,0.716
NOKES,0.848
OLLIE,0.62
FONLY,1.0
TEELS,1.0
NGEGE,1.0
LALLS,1.0
CASCO,0.671
SIGLA,1.0
BRIER,0.683
TOOTS,0.688
POOFY,1.0
MICHE,0.892
JAWED,0.696
ROAST,0.312
DIGIT,0.143
GNOWS,1.0
PEASE,0.652
BOGUE,0.691
REAMS,0.684
YUFTS,1.0
PLIGS,1.0
UPLED,1.0
GRYCE,1.0
JESUS,0.029
BIONT,1.0
EASTS,1.0
SHADS,1.0
UMIAK,1.0
SMAIK,1.0
IRONS,0.321
OOZED,0.783
BOXER,0.278
BENTO,0.688
CEPES,1.0
ETAPE,1.0
TORAH,0.371
DARKY,1.0
CLAMS,0.631
ALFAS,1.0
GUIDS,0.857
CIBOL,1.0
ADDER,0.617
CRAGS,0.693
LAWIN,1.0
MOTHS,0.626
LUCRE,0.746
RASPY,0.699
DIELS,0.862
SLURB,1.0
POOEY,1.0
SPRIG,0.695
DOVER,0.176
SPODE,0.659
TASER,0.678
TAZZA,1.0
UNDUG,1.0
RAKHI,0.686
KINDS,0.029
PASHA,0.667
DIRTS,1.0
CHOTT,1.0
OLPES,1.0
WIDOW,0.263
SPEKS,1.0
DIANE,0.141
GORAS,1.0
SENTS,0.706
SALIS,0.856
LODES,1.0
HUDNA,1.0
YORPS,1.0
PONTY,0.697
SNOTS,1.0
FUFFS,1.0
OUEDS,1.0
STINT,0.62
CONKY,1.0
SOCAS,1.0
CRWTH,1.0
WALES,0.034
STAFF,0.007
BIGOT,0.683
THENS,1.0
OCKER,1.0
PLASH,1.0
KAMIS,1.0
MAXED,0.689
DEAWY,1.0
ZHOMO,1.0
TAXED,0.549
HOHED,1.0
MODAL,0.53
AUXIN,0.694
NYUNG,1.0
BLAGS,1.0
BAULK,1.0
FLYPE,1.0
PESCH,1.0
MONDE,0.529
TOWER,0.048
DEITY,0.578
TIFTS,1.0
SHORN,0.696
THACK,1.0
MAWLA,1.0
YAWNY,1.0
HAERE,1.0
ONERS,1.0
MUIDS,1.0
ALUMY,1.0
DUCES,0.696
BACCY,1.0
SAMPS,1.0
GANTS,0.887
BLINY,1.0
MONOS,0.698
KNAVE,0.695
KICKY,1.0
SAHIB,0.673
KESAR,1.0
HATER,0.661
GOLEM,0.664
CHURL,1.0
BOLET,1.0
CHURN,0.637
LAMBS,0.57
VUGGY,1.0
NOTES,0.013
GAWKS,1.0
BORER,0.674
BANKY,1.0
AMISS,0.682
ORIEL,0.689
NEVVY,1.0
SANER,0.762
CONTE,0.645
UNCOY,1.0
BILLS,0.055
MORAY,0.629
CABLE,0.014
MUCIN,0.697
MEDLE,1.0
BLOTS,0.684
TWIRL,0.686
KENCH,1.0
LINEY,1.0
DITCH,0.421
OMBUS,1.0
LLAMA,0.602
MANSO,1.0
LOOPS,0.184
HOUGH,0.657
TOMEN,1.0
NOOKY,1.0
KRAFT,0.481
SALEP,1.0
KAVAS,1.0
HOOGO,1.0
SAIRS,1.0
BOXLA,1.0
PENNA,0.678
MAILL,1.0
FUNIS,1.0
CONED,1.0
BOTOS,1.0
ILIUM,0.718
OKTAS,1.0
BUMPY,0.638
REIFS,1.0
BEVOR,0.866
DELTS,1.0
GHEES,1.0
HOKES,0.898
SEERS,0.696
YUANS,1.0
BASER,0.852
SORDS,1.0
FUNDY,0.686
GUBBA,1.0
SANTS,0.812
WEIRD,0.087
MANGO,0.46
POALO,1.0
TECTA,1.0
BEDYE,1.0
MURRE,1.0
GOBBY,1.0
SUAVE,0.675
PRAAM,1.0
DEEVS,1.0
PHOTY,1.0
MODES,0.071
APEAK,1.0
RETAM,1.0
WAUKS,1.0
ONCUS,1.0
FAYED,0.832
LAWER,0.848
FICHU,1.0
SQUIB,0.699
EMERG,0.674
SADIC,1.0
HUMOR,0.055
PLUTY,1.0
EMMET,0.664
YEXES,1.0
WADIS,1.0
FRACT,1.0
VERRE,0.699
REVUE,0.575
ENOLS,1.0
RIDES,0.155
YAPOK,1.0
SIDHA,1.0
UPTAK,1.0
VARIA,0.681
RIFTY,1.0
KNARL,1.0
PLAVS,1.0
UNLED,1.0
WAFER,0.547
SAUGH,1.0
TROOZ,1.0
STALE,0.598
CADIE,1.0
RAGED,0.677
EGADS,1.0
ZAYDE,1.0
STOCK,0.006
KOROS,1.0
RYALS,1.0
NONDA,1.0
JESSY,0.688
LAYIN,0.827
DOPES,1.0
YARKS,1.0
LUGES,1.0
ASHED,1.0
PYXIS,1.0
ONDOL,1.0
DATAL,1.0
FOOTS,0.737
RELIE,1.0
BRAVE,0.192
CHANA,0.692
POEMS,0.079
PEAZE,1.0
DUMPY,0.748
HERES,0.608
ACCAS,1.0
RUNUP,1.0
SURLY,0.671
OLONA,1.0
GLACE,0.674
PUTZA,1.0
BESIT,1.0
HOKEY,0.689
DUNCH,1.0
AINEE,1.0
GLEAN,0.686
EPENA,1.0
ZOLLE,1.0
CLEEP,1.0
SYNTH,0.532
WHETS,1.0
BIGOS,1.0
AGUEY,1.0
JEONS,1.0
CARDS,0.008
RISTS,1.0
ETNAS,1.0
BARRY,0.077
LUXES,1.0
RONIN,0.619
SNARS,1.0
WHOLE,0.012
CHALK,0.4
LILTS,1.0
KEEVE,1.0
WANED,0.691
IPPON,1.0
REDUG,1.0
LOIPE,1.0
COTTA,0.657
LIMNS,1.0
PERSE,0.695
PSORA,1.0
CLIPT,1.0
JIRRE,1.0
CHITI,1.0
MAUTS,1.0
KONKS,1.0
FEERS,1.0
PIRRI,1.0
SANDS,0.226
ZAPPY,1.0
REPEL,0.664
ROSIT,1.0
PUTID,1.0
GALES,0.67
JOBES,0.879
SOUSE,1.0
LOOKY,0.854
JEERA,1.0
VERGE,0.561
SEPPO,0.782
BOFFS,1.0
VACUA,0.861
BANJO,0.506
AYONT,1.0
AEGIS,0.568
MUSES,0.654
GAULT,0.688
BOEUF,0.774
SHOWN,0.015
SHULS,1.0
POLER,1.0
KNOUD,1.0
PAEDO,1.0
EKDAM,1.0
BOUKS,1.0
SPOOF,0.615
GUYSE,1.0
OUSEL,1.0
NEWER,0.14
BILAL,0.688
MOLED,1.0
BOLTS,0.272
LETTY,0.7
RIONE,1.0
COATS,0.243
AAHED,1.0
STEEL,0.02
STEIN,0.257
BIRRS,1.0
VAPED,1.0
HOVES,1.0
TAXIS,0.492
TIANS,1.0
PALLU,1.0
WIPES,0.568
CLECK,1.0
MIRRS,1.0
VALIS,0.813
IMPOT,1.0
MALES,0.115
ACHED,0.694
WROKE,1.0
PORTS,0.052
PULKS,1.0
LACEY,0.548
ILLTH,1.0
TITAR,1.0
BIOSE,1.0
GADID,1.0
HONKS,1.0
PLOMB,1.0
PUROS,1.0
GYROS,0.687
RHYMY,1.0
BIALI,1.0
GREAT,0.003
PEATY,1.0
SIZAR,1.0
ACETA,1.0
CLEMS,1.0
CUDDY,0.688
SITHE,1.0
CHELP,1.0
GERAH,1.0
MYSIE,1.0
BESAT,1.0
SAGAS,0.681
NAKFA,1.0
ZARFS,1.0
COBZA,1.0
FIXIT,0.698
POCHO,1.0
MAUND,1.0
DALTS,1.0
START,0.006
REOIL,1.0
FIORD,0.748
GOTCH,0.889
DOLED,0.786
LINTS,1.0
LIFES,0.662
NURTS,1.0
STAIN,0.285
VILLA,0.057
CURAT,1.0
DIACT,1.0
ORIBI,1.0
POUIS,1.0
WUFFS,1.0
LEGGO,0.857
NIVEL,0.667
NAROD,1.0
NAMUS,1.0
MUNJA,1.0
MANUL,1.0
FUNDO,0.876
THAWS,0.862
PLANE,0.056
COCOS,0.425
OUMAS,1.0
KHEDA,1.0
DRYER,0.179
SELLS,0.113
JUGAL,1.0
RAZED,0.69
ANNAL,0.735
PEALS,0.788
DUMKY,1.0
SHIOK,1.0
YAPPS,1.0
MACED,1.0
UNLEG,1.0
QUEER,0.368
NACHO,0.669
UPLIT,1.0
CATER,0.478
PINON,0.694
QUANT,0.656
RIDIC,1.0
TAUPE,0.64
MIHAS,1.0
TORUS,0.657
SAVOY,0.579
SODAS,0.679
REALO,1.0
SIALS,1.0
GADDI,1.0
ARSEY,1.0
ANDRO,0.694
AREDD,1.0
POAKA,1.0
BLAST,0.107
ORCIN,1.0
DIRTY,0.062
TWINE,0.667
LOINS,0.678
TESTY,0.693
INUST,1.0
GATER,1.0
RAXED,1.0
SLOYD,1.0
RIANT,1.0
LITAI,1.0
ACIDY,1.0
MUDGE,0.689
TYPED,0.272
STYLI,0.656
SOKOL,0.69
HANGS,0.437
PSOAE,1.0
LADOO,1.0
GLIME,1.0
SERRE,0.67
SAUNA,0.238
TAHRS,1.0
LOOIE,1.0
CELLA,0.695
KAURY,1.0
PYREX,0.64
VESPA,0.64
PAVIE,1.0
CLAWS,0.578
NEATO,0.691
FITCH,0.551
EMAIL,0.002
EMCEE,0.68
KEBOB,1.0
LOGES,1.0
INTIS,1.0
FANOS,1.0
WARNS,0.36
BAWDY,0.694
BELCH,0.698
CRONE,0.686
AMARO,0.699
SKIDS,0.674
PYUFF,1.0
SPROD,1.0
LUTED,1.0
SHULE,1.0
LOTIC,1.0
DOOLE,1.0
PLECK,1.0
SNEAD,0.692
MAKOS,1.0
RAINE,0.655
MARON,0.696
JEFFS,0.695
MOWED,0.684
YAULD,1.0
EVENS,0.687
PRIVY,0.632
PRUNO,1.0
DADDY,0.109
DOWAR,1.0
AKKER,1.0
GULPS,0.877
UMMAH,0.692
RAPHE,0.818
KASME,1.0
DOMED,0.664
MEEJA,1.0
FLORE,0.694
CITAL,1.0
GLENS,0.659
BRAWL,0.651
GLIFF,1.0
ADMAN,1.0
PYRAL,1.0
TOLLS,0.606
IVIES,1.0
VEUVE,0.698
MANIE,0.854
KNURL,1.0
GAMME,0.698
TERNS,0.677
CUFFO,1.0
INKED,0.668
SABED,1.0
PAIPE,1.0
PALET,1.0
QUIRE,0.695
POWIN,1.0
CILLS,1.0
FUSSY,0.665
GOONY,1.0
YITES,1.0
ALCES,1.0
YOGIN,1.0
CALKS,1.0
TAWIE,1.0
ROUPY,1.0
SERIF,0.474
BOOGY,1.0
FRABS,1.0
KNAGS,1.0
ALWAY,0.689
MONER,1.0
CHIME,0.593
TAPPA,1.0
SHOGS,1.0
GRONE,1.0
OMEGA,0.097
KISAN,1.0
GESTS,0.848
EOLID,1.0
BAFFY,1.0
ZAMBO,1.0
ABAHT,1.0
HADAL,1.0
LIGNE,0.573
ORACH,1.0
REPLA,1.0
HUIES,1.0
RANIS,1.0
SPALD,1.0
STUMS,1.0
STAGS,0.68
GODLY,0.634
SLACK,0.505
FEZES,1.0
BRIES,1.0
PEKEA,1.0
NATAL,0.332
GULFS,0.887
BINTS,1.0
NOSHI,1.0
WHITE,0.005
MEANT,0.056
KIGHT,1.0
REKED,1.0
MOUSY,1.0
PAWAS,1.0
OKRAS,1.0
SPANK,0.185
GLOBY,1.0
SAUNT,1.0
KYUDO,1.0
RIDGY,1.0
VICES,0.606
SHOVE,0.621
SPICS,1.0
SPIRY,1.0
JESTS,0.862
PROGS,0.666
WARRE,1.0
RUBEL,0.692
FOOTY,0.657
FLAGS,0.067
AGRIA,1.0
SKYFS,1.0
LADED,1.0
FLOTA,1.0
STAGE,0.019
ASPEN,0.216
NARES,0.884
YULAN,1.0
KAJAL,1.0
UNGOT,1.0
FRETS,0.676
CURVY,0.673
SKOFS,1.0
LURKS,0.682
JAPAN,0.012
PINTO,0.594
WINEY,1.0
ARRAS,0.693
OPSIN,0.872
KEMBS,1.0
LUNAS,0.694
ATRIA,0.681
FLOWY,1.0
SITUP,1.0
TEPAS,1.0
KATAS,1.0
BOYSY,1.0
HOWKS,1.0
HITCH,0.366
JEELY,1.0
