start,target,steps
scall,direr,9
scall,tuner,10
scall,dwarf,6
scall,prest,9
scall,eever,9
scall,marvy,8
scall,kipah,10
scall,ament,8
scall,bucku,9
scall,varda,10
scall,eager,9
scall,guava,9
scall,jucos,9
scall,dodgy,9
scall,plead,9
scall,hails,6
scall,kithe,10
scall,areal,9
scall,cooee,9
scall,koaps,7
scall,swear,6
scall,wiper,9
scall,cadge,9
scall,yamen,10
